ID_Venda;Data_Venda;Produto;Categoria;Preco_Unitario;Quantidade;Cliente;Região;Forma_Pagamento
4008;07/03/2024;Mochila de Camping;Esporte;241.32;2;Thiago Moura;Norte;Pix
4009;12/04/2025;Mochila de Camping;Esporte;257.51;3;Leonardo Ferreira;Sul;Pix
4010;31/05/2024;Geladeira;Eletrodomésticos;3270.99;5;Maria Júlia Montenegro;Centro-Oeste;Cartão de Crédito
4011;24/12/2023;Cômoda;Móveis;1115.5;5;Luísa Correia;Sul;Pix
4012;27/04/2024;Fone de Ouvido;Eletrônicos;291.69;5;Mathias Souza;Nordeste;Dinheiro
4013;15/11/2024;Máquina de Lavar;Eletrodomésticos;3816.18;2;Luiz Fernando Fonseca;Sul;Boleto
4014;26/08/2023;Jogo de Tabuleiro;Brinquedos;116.48;2;Emilly Lima;Nordeste;Dinheiro
4015;03/01/2025;Camiseta;Vestuário;162.21;4;Sr. Apollo da Costa;Nordeste;Boleto
4016;09/01/2024;Estante;Móveis;704.57;2;Sara Pinto;Sudeste;Cartão de Crédito
4017;09/05/2024;Tablet;Eletrônicos;1554.02;3;Liam Sampaio;Sul;Pix
4018;17/06/2023;Boné;Vestuário;22.99;3;Dra. Valentina Macedo;Sudeste;Boleto
4019;01/01/2024;Tablet;Eletrônicos;1457.76;4;Joana Moreira;Sul;Dinheiro
4020;15/08/2023;Skate;Esporte;663.55;3;Marcos Vinicius Jesus;Norte;Cartão de Débito
4021;24/09/2024;Liquidificador;Eletrodomésticos;319.47;3;Eloá da Rocha;Sudeste;Cartão de Débito
4022;07/11/2023;Tênis;Vestuário;262.75;5;Lorenzo Vieira;Centro-Oeste;Pix
4023;26/07/2024;Fone de Ouvido;Eletrônicos;482.49;5;Brayan Cavalcante;Norte;Boleto
4024;05/05/2025;Raquete de Tênis;Esporte;580.92;3;Daniel Silveira;Sudeste;Cartão de Débito
4025;04/08/2023;Fone de Ouvido;Eletrônicos;252.98;4;Isabella Pimenta;Sul;Cartão de Crédito
4026;12/01/2025;Calça Jeans;Vestuário;145.8;4;João Pedro Dias;Sudeste;Dinheiro
4027;16/02/2023;Boné;Vestuário;23.2;3;Dr. Thomas Porto;Norte;Cartão de Crédito
4028;18/09/2024;Jogo de Tabuleiro;Brinquedos;154.86;1;Clara Vieira;Centro-Oeste;Dinheiro
4029;16/07/2024;Mesa;Móveis;1168.01;1;Bento Novais;Sul;Dinheiro
4030;31/07/2024;Liquidificador;Eletrodomésticos;227.75;2;Pietra Cunha;Centro-Oeste;Dinheiro
4031;07/05/2025;Cômoda;Móveis;1806.18;3;Sophie Abreu;Sul;Boleto
4032;02/07/2024;Fogão;Eletrodomésticos;2784.36;4;Marcela Gonçalves;Nordeste;Pix
4033;29/09/2023;Guarda-roupa;Móveis;2458.75;5;Gael Henrique Cardoso;Norte;Cartão de Crédito
4034;06/01/2023;Boné;Vestuário;25.18;2;Luiz Felipe Pacheco;Sudeste;Cartão de Crédito
4035;22/08/2023;Bicicleta Infantil;Brinquedos;778.99;2;Ryan Araújo;Nordeste;Dinheiro
4036;27/06/2024;Estante;Móveis;1477.17;4;Dr. Breno Mendonça;Nordeste;Cartão de Crédito
4037;20/05/2025;Estante;Móveis;991.33;3;Benjamim Mendes;Norte;Dinheiro
4038;05/10/2024;Boné;Vestuário;15.1;5;Enzo Gabriel Siqueira;Norte;Dinheiro
4039;13/11/2023;Impressora;Eletrônicos;1134.2;4;Yasmin Castro;Sul;Pix
4040;17/10/2023;Tablet;Eletrônicos;1413.07;2;Luara Cunha;Nordeste;Boleto
4041;22/01/2023;Bicicleta Infantil;Brinquedos;679.7;2;Maria Flor Pires;Centro-Oeste;Pix
4042;29/06/2023;Mesa;Móveis;370.64;1;Ísis Novais;Sudeste;Dinheiro
4043;19/05/2024;Fogão;Eletrodomésticos;1315.93;5;Dr. Davi Miguel Rodrigues;Sudeste;Cartão de Crédito
4044;18/06/2023;Mochila de Camping;Esporte;451.35;4;Maria Sophia Costa;Sul;Boleto
4045;15/03/2025;Casaco;Vestuário;215.36;3;Hadassa Cardoso;Norte;Cartão de Débito
4046;11/06/2023;Skate;Esporte;549.71;5;Emanuel Camargo;Norte;Cartão de Débito
4047;09/05/2025;Camiseta;Vestuário;162.16;2;Matteo Rodrigues;Norte;Cartão de Crédito
4048;17/03/2023;Bicicleta Infantil;Brinquedos;663.01;5;Sarah Garcia;Sudeste;Dinheiro
4049;21/01/2024;Micro-ondas;Eletrodomésticos;717.0;5;Maria Cecília Abreu;Sudeste;Boleto
4050;02/05/2024;Sofá;Móveis;3971.68;2;Kaique Santos;Nordeste;Cartão de Débito
4051;13/04/2024;Cômoda;Móveis;747.55;4;Stella Mendes;Sudeste;Cartão de Crédito
4052;23/09/2024;Notebook;Eletrônicos;3170.92;4;Theo Rodrigues;Sudeste;Boleto
4053;27/02/2024;Skate;Esporte;411.87;3;Lavínia Rezende;Nordeste;Cartão de Crédito
4054;05/03/2024;Bola de Futebol;Esporte;79.48;1;Vinícius Freitas;Centro-Oeste;Boleto
4055;18/02/2025;Bicicleta Infantil;Brinquedos;175.55;4;Dra. Camila Aparecida;Nordeste;Pix
4056;31/07/2024;Boneca;Brinquedos;98.84;1;Stella Sá;Nordeste;Boleto
4057;20/07/2023;Mochila de Camping;Esporte;435.84;4;Diego Cunha;Sul;Dinheiro
4058;21/04/2025;Casaco;Vestuário;158.97;4;Sarah Azevedo;Centro-Oeste;Dinheiro
4059;08/05/2023;Carrinho;Brinquedos;122.52;3;Enzo Gabriel Macedo;Norte;Pix
4060;27/04/2025;Mochila de Camping;Esporte;296.02;4;Vitor Hugo Santos;Norte;Cartão de Crédito
4061;18/09/2023;Ar-condicionado;Eletrodomésticos;2637.93;4;Marcela Peixoto;Sul;Dinheiro
4062;22/01/2025;Monitor;Eletrônicos;1290.72;1;Luiza Abreu;Norte;Cartão de Débito
4063;23/06/2023;Liquidificador;Eletrodomésticos;405.85;5;Murilo Marques;Nordeste;Boleto
4064;19/12/2023;Cadeira;Móveis;287.3;1;Srta. Isabela Pinto;Sudeste;Boleto
4065;12/03/2025;Micro-ondas;Eletrodomésticos;824.71;3;Luara Vasconcelos;Centro-Oeste;Cartão de Débito
4066;06/06/2023;Estante;Móveis;1825.46;2;Dr. Cauã Monteiro;Sul;Dinheiro
4067;22/01/2024;Fogão;Eletrodomésticos;2503.47;3;Léo Silveira;Norte;Cartão de Débito
4068;01/03/2023;Bola de Futebol;Esporte;130.02;1;Sr. Vitor Hugo Vieira;Norte;Boleto
4069;07/06/2023;Jogo de Tabuleiro;Brinquedos;74.03;4;Theodoro Marques;Centro-Oeste;Boleto
4070;20/04/2023;Calça Jeans;Vestuário;105.15;3;Sra. Antonella Caldeira;Centro-Oeste;Cartão de Débito
4071;29/01/2025;Tênis;Vestuário;272.27;4;Dr. Rafael Pacheco;Centro-Oeste;Boleto
4072;22/03/2024;Vestido;Vestuário;93.95;4;Vitor Gabriel Barros;Norte;Pix
4073;08/04/2025;Sofá;Móveis;3864.23;1;Agatha da Costa;Sudeste;Boleto
4074;20/11/2023;Sofá;Móveis;1830.68;1;Luiz Gustavo Peixoto;Nordeste;Boleto
4075;08/07/2024;Jogo de Tabuleiro;Brinquedos;88.24;3;Sr. Carlos Eduardo Aragão;Sul;Dinheiro
4076;01/06/2024;Impressora;Eletrônicos;1035.27;1;Dr. Francisco Nascimento;Norte;Cartão de Débito
4077;14/11/2023;Jogo de Tabuleiro;Brinquedos;150.6;1;Gabriela da Mota;Centro-Oeste;Cartão de Crédito
4078;20/05/2024;Liquidificador;Eletrodomésticos;337.04;5;Srta. Aurora Sampaio;Centro-Oeste;Cartão de Crédito
4079;14/09/2024;Boné;Vestuário;25.78;1;Jade da Cruz;Sudeste;Cartão de Crédito
4080;12/08/2023;Cadeira;Móveis;413.3;4;Dr. Joaquim Leão;Nordeste;Boleto
4081;23/12/2023;Calça Jeans;Vestuário;146.4;2;Dra. Nicole Costa;Sudeste;Pix
4082;12/05/2023;Mochila de Camping;Esporte;111.58;2;Dra. Liz Montenegro;Sudeste;Boleto
4083;04/05/2023;Tablet;Eletrônicos;1494.99;1;Ísis Jesus;Nordeste;Dinheiro
4084;12/12/2024;Mesa;Móveis;836.61;4;Gabriela Rodrigues;Sul;Dinheiro
4085;11/06/2023;Vestido;Vestuário;87.47;2;Davi Lucas Pastor;Norte;Cartão de Crédito
4086;02/05/2025;Skate;Esporte;615.19;4;Davi Miguel Mendonça;Sudeste;Boleto
4087;10/01/2025;Skate;Esporte;494.34;1;Hellena Cavalcanti;Norte;Pix
4088;12/03/2025;Mesa;Móveis;552.58;3;Melissa Sousa;Sudeste;Boleto
4089;25/11/2023;Tênis;Vestuário;167.02;3;Ryan Viana;Sul;Pix
4090;04/11/2023;Bicicleta Infantil;Brinquedos;411.68;2;Sabrina Siqueira;Nordeste;Boleto
4091;02/03/2024;Monitor;Eletrônicos;813.76;1;Heitor Sousa;Norte;Cartão de Crédito
4092;21/01/2025;Impressora;Eletrônicos;1133.6;4;Sabrina Farias;Sul;Cartão de Crédito
4093;29/03/2024;Mochila de Camping;Esporte;183.84;1;Manuela Campos;Sul;Cartão de Débito
4094;09/07/2023;Smartphone;Eletrônicos;3119.07;4;Sara Gomes;Nordeste;Cartão de Crédito
4095;17/11/2024;Smartphone;Eletrônicos;1523.77;5;Clarice Cavalcante;Norte;Boleto
4096;14/04/2025;Cadeira;Móveis;317.5;2;Dr. Alexandre Cassiano;Norte;Pix
4097;09/03/2023;Bola de Futebol;Esporte;161.33;1;Luiz Henrique Leão;Sudeste;Cartão de Débito
4098;12/05/2023;Ar-condicionado;Eletrodomésticos;1125.3;4;Helena Casa Grande;Sul;Pix
4099;22/07/2023;Notebook;Eletrônicos;1890.99;4;André Rezende;Norte;Cartão de Débito
4100;14/12/2023;Raquete de Tênis;Esporte;1145.21;4;Srta. Ana Luiza Sá;Centro-Oeste;Boleto
4101;11/05/2023;Fone de Ouvido;Eletrônicos;173.68;1;Maria Eduarda da Rocha;Norte;Cartão de Crédito
4102;24/11/2024;Guarda-roupa;Móveis;1063.19;5;Heloísa Melo;Norte;Dinheiro
4103;26/07/2024;Bicicleta Infantil;Brinquedos;434.88;3;Maria Laura Pimenta;Sul;Pix
4104;30/04/2023;Fogão;Eletrodomésticos;2833.72;1;Bella Pastor;Norte;Cartão de Crédito
4105;31/05/2025;Cômoda;Móveis;1972.93;5;José Pedro Cardoso;Sudeste;Cartão de Crédito
4106;17/08/2024;Máquina de Lavar;Eletrodomésticos;1076.59;3;Emilly Fonseca;Sudeste;Pix
4107;15/03/2023;Bicicleta Infantil;Brinquedos;653.36;4;Srta. Bella da Paz;Sudeste;Pix
4108;12/04/2024;Ar-condicionado;Eletrodomésticos;3538.88;1;Maria Cecília Marques;Norte;Dinheiro
4109;24/04/2025;Ar-condicionado;Eletrodomésticos;3705.42;1;Catarina Dias;Centro-Oeste;Cartão de Crédito
4110;19/04/2023;Geladeira;Eletrodomésticos;1872.26;1;Davi Lucca Rocha;Sudeste;Boleto
4111;25/04/2024;Boneca;Brinquedos;79.32;2;Liz da Cruz;Nordeste;Dinheiro
4112;31/12/2024;Jogo de Tabuleiro;Brinquedos;177.38;2;Julia Pinto;Sudeste;Pix
4113;28/11/2023;Cômoda;Móveis;1756.36;4;Manuela Fernandes;Sudeste;Boleto
4114;27/08/2023;Micro-ondas;Eletrodomésticos;1902.08;2;Heloísa Porto;Centro-Oeste;Boleto
4115;04/01/2025;Boneca;Brinquedos;88.25;1;Diogo Santos;Centro-Oeste;Pix
4116;03/11/2023;Smartphone;Eletrônicos;3347.65;2;Apollo Montenegro;Sul;Cartão de Débito
4117;29/05/2024;Monitor;Eletrônicos;1621.25;3;Vicente Souza;Norte;Cartão de Crédito
4118;03/05/2023;Carrinho;Brinquedos;87.03;3;Sophie Cassiano;Centro-Oeste;Dinheiro
4119;29/04/2023;Vestido;Vestuário;106.21;2;Bella Oliveira;Sul;Dinheiro
4120;09/04/2024;Micro-ondas;Eletrodomésticos;1562.77;1;Lorenzo Fonseca;Centro-Oeste;Cartão de Crédito
4121;09/07/2024;Liquidificador;Eletrodomésticos;203.04;5;Caroline Alves;Sudeste;Boleto
4122;09/04/2025;Notebook;Eletrônicos;4790.57;1;Henry Gabriel Andrade;Sul;Cartão de Crédito
4123;17/01/2023;Estante;Móveis;1337.19;3;Enzo Câmara;Norte;Cartão de Crédito
4124;06/05/2023;Bicicleta Infantil;Brinquedos;409.65;3;Ana Vitória Duarte;Nordeste;Boleto
4125;20/01/2024;Sofá;Móveis;3272.06;4;Sophie da Conceição;Sul;Boleto
4126;01/03/2023;Mochila de Camping;Esporte;315.51;2;Amanda Lima;Centro-Oeste;Cartão de Débito
4127;19/05/2024;Jogo de Tabuleiro;Brinquedos;191.23;2;Josué Rodrigues;Norte;Cartão de Crédito
4128;24/02/2025;Mochila de Camping;Esporte;266.2;3;Luara Siqueira;Sul;Boleto
4129;11/10/2023;Guarda-roupa;Móveis;885.53;5;Maria Fernanda Freitas;Sudeste;Cartão de Crédito
4130;30/08/2023;Bicicleta Infantil;Brinquedos;734.03;3;Apollo Rodrigues;Sudeste;Boleto
4131;21/05/2024;Cômoda;Móveis;1735.16;2;João Vitor da Cruz;Centro-Oeste;Boleto
4132;06/08/2024;Liquidificador;Eletrodomésticos;225.0;4;Ana Júlia Novaes;Sul;Cartão de Débito
4133;14/01/2023;Boneca;Brinquedos;49.36;5;Srta. Carolina Costela;Sudeste;Pix
4134;05/02/2024;Notebook;Eletrônicos;2260.07;1;Eduardo Vasconcelos;Sudeste;Cartão de Débito
4135;03/05/2023;Mochila de Camping;Esporte;255.42;2;Matheus Casa Grande;Sul;Boleto
4136;22/08/2024;Sofá;Móveis;2413.48;4;Ísis da Conceição;Sul;Dinheiro
4137;25/10/2024;Monitor;Eletrônicos;1160.96;1;Elisa Rios;Nordeste;Cartão de Débito
4138;25/08/2023;Mochila de Camping;Esporte;245.99;3;João Gabriel Castro;Sudeste;Cartão de Débito
4139;02/10/2023;Jogo de Tabuleiro;Brinquedos;90.07;4;Helena Sales;Centro-Oeste;Cartão de Débito
4140;24/01/2023;Boneca;Brinquedos;84.63;5;João Lucas Nogueira;Norte;Dinheiro
4141;29/10/2024;Notebook;Eletrônicos;3224.52;1;Lucca Lopes;Sudeste;Dinheiro
4142;19/03/2025;Guarda-roupa;Móveis;862.41;2;Arthur Andrade;Sudeste;Pix
4143;22/02/2025;Mesa;Móveis;837.51;4;Sr. Yuri das Neves;Norte;Cartão de Débito
4144;16/08/2024;Boné;Vestuário;23.75;4;Srta. Mariah Castro;Centro-Oeste;Cartão de Crédito
4145;20/04/2025;Bola de Futebol;Esporte;86.84;3;Arthur Gabriel Camargo;Nordeste;Cartão de Crédito
4146;20/04/2025;Vestido;Vestuário;123.76;1;João Lucas Peixoto;Sudeste;Dinheiro
4147;12/02/2024;Ar-condicionado;Eletrodomésticos;2897.86;3;Sr. Felipe Martins;Sul;Dinheiro
4148;24/03/2024;Carrinho;Brinquedos;108.81;5;Sr. Lucas Novaes;Nordeste;Cartão de Crédito
4149;10/03/2023;Mochila de Camping;Esporte;392.84;3;Matheus Machado;Sudeste;Cartão de Débito
4150;03/12/2024;Mesa;Móveis;684.05;3;Matheus Nogueira;Norte;Boleto
4151;11/01/2025;Smartphone;Eletrônicos;2188.46;3;Eduarda Abreu;Sudeste;Cartão de Débito
4152;13/04/2023;Geladeira;Eletrodomésticos;906.87;3;Esther Dias;Centro-Oeste;Pix
4153;25/05/2025;Estante;Móveis;1253.07;2;Beatriz Rodrigues;Sul;Cartão de Crédito
4154;16/02/2024;Calça Jeans;Vestuário;84.61;1;Dr. Yan Vargas;Sul;Cartão de Débito
4155;19/12/2024;Estante;Móveis;1245.4;4;Gustavo Henrique das Neves;Sul;Dinheiro
4156;20/03/2025;Notebook;Eletrônicos;2716.88;2;Maria Fernanda da Luz;Nordeste;Cartão de Crédito
4157;04/02/2025;Raquete de Tênis;Esporte;1592.53;1;Luigi da Rosa;Centro-Oeste;Cartão de Crédito
4158;12/03/2025;Bola de Futebol;Esporte;122.11;2;Dante Rezende;Norte;Cartão de Débito
4159;18/01/2023;Raquete de Tênis;Esporte;1406.5;3;Pietra da Cruz;Nordeste;Pix
4160;07/08/2024;Ar-condicionado;Eletrodomésticos;1387.81;5;Giovanna Borges;Norte;Pix
4161;24/01/2025;Sofá;Móveis;2889.07;2;Sra. Isabela Sousa;Nordeste;Cartão de Débito
4162;28/11/2024;Carrinho;Brinquedos;49.41;3;Sophie Moura;Nordeste;Cartão de Débito
4163;20/10/2024;Geladeira;Eletrodomésticos;1364.22;4;Lorenzo da Rocha;Centro-Oeste;Boleto
4164;14/10/2023;Mesa;Móveis;1299.95;2;Sarah Ramos;Nordeste;Cartão de Débito
4165;12/09/2024;Impressora;Eletrônicos;832.07;3;Dr. Kaique Montenegro;Nordeste;Cartão de Débito
4166;13/07/2024;Vestido;Vestuário;52.08;5;João Miguel Fernandes;Norte;Pix
4167;01/06/2023;Ar-condicionado;Eletrodomésticos;3337.55;2;Eloá Costa;Centro-Oeste;Cartão de Débito
4168;23/06/2023;Cômoda;Móveis;1558.2;2;Gustavo Pastor;Norte;Pix
4169;11/04/2024;Fogão;Eletrodomésticos;1170.05;1;Caleb Cunha;Norte;Cartão de Crédito
4170;08/10/2024;Mesa;Móveis;1122.71;4;Asafe da Paz;Centro-Oeste;Pix
4171;04/12/2023;Calça Jeans;Vestuário;113.75;3;Arthur Marques;Norte;Cartão de Crédito
4172;29/01/2023;Cadeira;Móveis;128.13;2;Emanuel Ribeiro;Norte;Boleto
4173;02/12/2023;Casaco;Vestuário;88.99;1;Laís Sousa;Sul;Cartão de Débito
4174;26/12/2024;Micro-ondas;Eletrodomésticos;652.64;5;Sophia Vasconcelos;Norte;Boleto
4175;04/01/2025;Notebook;Eletrônicos;3536.41;4;João Pedro Souza;Sudeste;Boleto
4176;29/04/2024;Carrinho;Brinquedos;130.73;2;Cecília Montenegro;Centro-Oeste;Boleto
4177;22/09/2024;Camiseta;Vestuário;195.76;1;Bento Cavalcanti;Nordeste;Dinheiro
4178;11/04/2023;Boné;Vestuário;19.5;5;Eloah Sá;Centro-Oeste;Boleto
4179;07/04/2024;Camiseta;Vestuário;80.91;4;Lívia Cavalcante;Norte;Pix
4180;15/10/2023;Micro-ondas;Eletrodomésticos;1418.58;3;Ana Beatriz Cassiano;Norte;Dinheiro
4181;02/08/2023;Vestido;Vestuário;139.34;2;Matteo Costela;Nordeste;Cartão de Crédito
4182;02/05/2024;Mochila de Camping;Esporte;276.81;5;Eloá da Cruz;Sudeste;Pix
4183;09/03/2024;Notebook;Eletrônicos;2830.41;5;Ravy Cardoso;Norte;Cartão de Débito
4184;18/09/2023;Jogo de Tabuleiro;Brinquedos;130.54;5;Sr. Dante da Rocha;Norte;Dinheiro
4185;22/01/2023;Liquidificador;Eletrodomésticos;179.8;1;Srta. Vitória Abreu;Sudeste;Boleto
4186;16/11/2024;Guarda-roupa;Móveis;1032.63;3;Ian Pacheco;Centro-Oeste;Boleto
4187;26/05/2024;Estante;Móveis;1094.07;3;Lucas Gabriel Sales;Sudeste;Pix
4188;19/06/2024;Calça Jeans;Vestuário;175.78;1;Luiz Otávio Montenegro;Sul;Dinheiro
4189;07/07/2023;Monitor;Eletrônicos;1576.2;4;Antonella da Rocha;Nordeste;Cartão de Crédito
4190;16/04/2024;Monitor;Eletrônicos;860.33;2;Diogo da Paz;Norte;Dinheiro
4191;29/10/2024;Calça Jeans;Vestuário;195.67;1;Manuella Siqueira;Norte;Pix
4192;21/02/2024;Calça Jeans;Vestuário;113.7;5;Joana da Luz;Sul;Boleto
4193;08/05/2025;Bicicleta Infantil;Brinquedos;197.9;4;Theodoro Pacheco;Sudeste;Cartão de Débito
4194;04/05/2025;Cômoda;Móveis;888.13;3;Raquel Lopes;Centro-Oeste;Cartão de Crédito
4195;12/03/2025;Casaco;Vestuário;123.8;2;Luiz Henrique Macedo;Sul;Boleto
4196;21/02/2024;Micro-ondas;Eletrodomésticos;1106.4;2;Maysa Cunha;Sul;Boleto
4197;27/09/2023;Monitor;Eletrônicos;1174.55;5;Maria Fernanda Peixoto;Sudeste;Pix
4198;22/05/2025;Boneca;Brinquedos;89.27;5;Diogo Aragão;Nordeste;Boleto
4199;02/11/2023;Mesa;Móveis;1323.43;2;Arthur Lima;Norte;Pix
4200;09/10/2023;Calça Jeans;Vestuário;171.24;2;Dr. João Vitor Pires;Nordeste;Cartão de Crédito
4201;21/09/2023;Micro-ondas;Eletrodomésticos;1541.31;4;Benício Moraes;Centro-Oeste;Boleto
4202;14/06/2023;Micro-ondas;Eletrodomésticos;1441.43;4;Paulo Cardoso;Norte;Dinheiro
4203;11/06/2024;Máquina de Lavar;Eletrodomésticos;3348.22;5;Vitória Melo;Sudeste;Cartão de Débito
4204;05/08/2023;Cadeira;Móveis;167.97;2;Caleb Aragão;Norte;Boleto
4205;15/08/2023;Bicicleta Infantil;Brinquedos;212.82;2;Bruno Sales;Nordeste;Pix
4206;07/08/2024;Fogão;Eletrodomésticos;1444.67;1;Carolina Barros;Centro-Oeste;Cartão de Débito
4207;04/11/2024;Monitor;Eletrônicos;549.0;4;Apollo Nunes;Sudeste;Dinheiro
4208;15/04/2023;Estante;Móveis;1840.28;2;Marcos Vinicius Freitas;Norte;Pix
4209;19/02/2024;Bola de Futebol;Esporte;144.23;1;Alícia Novaes;Nordeste;Cartão de Débito
4210;11/08/2023;Carrinho;Brinquedos;68.31;3;Catarina Costela;Norte;Boleto
4211;04/06/2025;Ar-condicionado;Eletrodomésticos;2912.02;2;Dr. Benicio Alves;Nordeste;Dinheiro
4212;18/04/2023;Camiseta;Vestuário;63.48;2;Benjamim Barros;Centro-Oeste;Pix
4213;09/04/2023;Guarda-roupa;Móveis;1416.02;4;Maria Liz Cavalcante;Norte;Pix
4214;15/10/2023;Cômoda;Móveis;875.42;2;Dra. Ana Farias;Sudeste;Cartão de Débito
4215;16/02/2023;Micro-ondas;Eletrodomésticos;1379.11;5;Matteo Brito;Norte;Boleto
4216;10/09/2023;Impressora;Eletrônicos;815.85;2;Mirella Viana;Norte;Cartão de Crédito
4217;27/05/2024;Mesa;Móveis;792.19;3;Yasmin Albuquerque;Sudeste;Cartão de Débito
4218;25/12/2024;Sofá;Móveis;1770.93;2;Isaac Correia;Sudeste;Cartão de Débito
4219;28/12/2023;Jogo de Tabuleiro;Brinquedos;97.24;5;Dra. Sara Cassiano;Centro-Oeste;Boleto
4220;21/08/2023;Máquina de Lavar;Eletrodomésticos;2274.9;3;Heloísa Sales;Sudeste;Dinheiro
4221;02/03/2024;Tênis;Vestuário;190.65;2;Dra. Mariana Vargas;Sudeste;Dinheiro
4222;09/06/2024;Mesa;Móveis;981.28;5;Eduardo Aragão;Centro-Oeste;Boleto
4223;08/11/2024;Geladeira;Eletrodomésticos;3849.49;1;Evelyn Viana;Nordeste;Cartão de Débito
4224;03/12/2024;Smartphone;Eletrônicos;1754.65;5;Luiz Felipe Cavalcante;Norte;Cartão de Crédito
4225;15/01/2024;Casaco;Vestuário;119.43;4;Theodoro Cassiano;Centro-Oeste;Cartão de Crédito
4226;08/01/2025;Mochila de Camping;Esporte;245.08;3;Enzo Gabriel Nascimento;Centro-Oeste;Cartão de Crédito
4227;15/04/2023;Casaco;Vestuário;73.75;1;Dr. Luiz Henrique Castro;Sul;Boleto
4228;23/05/2024;Casaco;Vestuário;79.74;5;Srta. Ana Julia Pires;Nordeste;Cartão de Crédito
4229;29/07/2024;Jogo de Tabuleiro;Brinquedos;136.94;5;Sara Aparecida;Nordeste;Cartão de Crédito
4230;15/10/2023;Ar-condicionado;Eletrodomésticos;3592.2;2;Rafaela Barros;Sul;Cartão de Débito
4231;08/11/2023;Cadeira;Móveis;428.82;2;Stephany Pimenta;Sul;Cartão de Crédito
4232;12/04/2025;Tênis;Vestuário;91.8;1;Dr. Benjamim Jesus;Centro-Oeste;Cartão de Crédito
4233;20/05/2023;Raquete de Tênis;Esporte;1803.97;1;Samuel Viana;Sul;Dinheiro
4234;27/02/2024;Boné;Vestuário;20.75;5;Isadora Moraes;Sul;Dinheiro
4235;17/05/2023;Liquidificador;Eletrodomésticos;421.73;1;Stephany Ferreira;Sul;Pix
4236;03/02/2023;Cômoda;Móveis;1134.09;4;Dra. Ana Vitória Silveira;Norte;Dinheiro
4237;10/03/2024;Bola de Futebol;Esporte;135.38;2;Maysa Cirino;Centro-Oeste;Cartão de Débito
4238;30/04/2025;Camiseta;Vestuário;155.53;2;Maria Flor Moura;Centro-Oeste;Dinheiro
4239;07/01/2024;Bola de Futebol;Esporte;148.45;5;Anna Liz Campos;Sudeste;Cartão de Débito
4240;20/07/2023;Sofá;Móveis;3600.39;4;Vitória Campos;Norte;Pix
4241;23/03/2024;Máquina de Lavar;Eletrodomésticos;3888.86;1;Theo Duarte;Nordeste;Cartão de Crédito
4242;19/10/2023;Liquidificador;Eletrodomésticos;172.34;3;Ester Carvalho;Sul;Cartão de Crédito
4243;17/09/2024;Carrinho;Brinquedos;88.97;3;Sofia Duarte;Nordeste;Pix
4244;19/01/2023;Geladeira;Eletrodomésticos;1635.57;1;Raul Vargas;Nordeste;Dinheiro
4245;13/06/2023;Vestido;Vestuário;130.16;3;Dra. Luísa Alves;Sul;Cartão de Crédito
4246;16/11/2023;Casaco;Vestuário;168.19;3;Dr. Samuel Monteiro;Nordeste;Pix
4247;26/05/2024;Notebook;Eletrônicos;3316.48;4;Lucas Aparecida;Norte;Cartão de Crédito
4248;26/06/2023;Ar-condicionado;Eletrodomésticos;3902.99;4;Leonardo Monteiro;Sul;Cartão de Crédito
4249;05/01/2024;Bicicleta Infantil;Brinquedos;427.49;4;Luiz Otávio Vieira;Nordeste;Cartão de Crédito
4250;04/04/2025;Calça Jeans;Vestuário;187.65;2;Sra. Liz Vieira;Sul;Boleto
4251;17/01/2023;Fogão;Eletrodomésticos;2037.95;3;Augusto Caldeira;Sudeste;Dinheiro
4252;16/12/2024;Vestido;Vestuário;73.88;3;Ana Lívia da Paz;Centro-Oeste;Cartão de Débito
4253;20/05/2025;Camiseta;Vestuário;180.77;1;Srta. Julia Sales;Centro-Oeste;Cartão de Crédito
4254;28/08/2024;Carrinho;Brinquedos;31.69;2;Gabrielly Abreu;Nordeste;Boleto
4255;28/09/2023;Camiseta;Vestuário;177.17;1;Brenda da Rosa;Nordeste;Boleto
4256;18/09/2023;Boneca;Brinquedos;86.11;1;Miguel Montenegro;Nordeste;Cartão de Crédito
4257;16/11/2024;Fogão;Eletrodomésticos;944.66;1;Dr. Luiz Gustavo Ramos;Nordeste;Pix
4258;07/04/2025;Estante;Móveis;1501.88;2;Ana Luiza Almeida;Sudeste;Cartão de Débito
4259;12/11/2024;Cômoda;Móveis;1550.27;5;Allana Cavalcante;Norte;Cartão de Crédito
4260;20/03/2025;Smartphone;Eletrônicos;2666.57;5;Gael Freitas;Norte;Cartão de Crédito
4261;12/03/2025;Camiseta;Vestuário;70.13;4;Davi Luiz da Rocha;Nordeste;Boleto
4262;14/09/2024;Notebook;Eletrônicos;3683.22;3;Joana Moura;Sudeste;Dinheiro
4263;11/06/2024;Tablet;Eletrônicos;1134.5;3;Enrico Casa Grande;Sudeste;Boleto
4264;16/01/2025;Guarda-roupa;Móveis;1382.08;2;Maria Eduarda Freitas;Sudeste;Pix
4265;09/08/2024;Boné;Vestuário;20.09;3;Maria Eduarda Jesus;Sudeste;Boleto
4266;27/05/2023;Tablet;Eletrônicos;1307.97;4;Isaque da Rosa;Nordeste;Dinheiro
4267;26/04/2024;Guarda-roupa;Móveis;2360.35;3;Maria Helena Nunes;Nordeste;Cartão de Crédito
